customer_id,lifetime_revenue,clv_rank
10547,25.06,20631
25283,25.05,20633
9121,25.05,20633
3311,25.04,20635
25092,25.04,20635
6048,25.04,20635
27172,25.04,20635
8559,25.04,20635
26292,25.04,20635
15035,25.03,20641
9928,25.03,20641
3691,25.02,20643
29282,25.02,20643
18600,25.02,20643
2832,25.01,20646
18239,25.00,20647
18137,25.00,20647
24513,25.00,20647
2664,24.98,20650
14793,24.98,20650
18149,24.98,20650
26097,24.98,20650
8291,24.98,20650
26989,24.98,20650
17623,24.98,20650
17946,24.97,20657
24615,24.94,20658
634,24.93,20659
24212,24.93,20659
9540,24.93,20659
8968,24.92,20662
18608,24.92,20662
10681,24.90,20664
1847,24.90,20664
28874,24.90,20664
21849,24.89,20667
14991,24.89,20667
7581,24.88,20669
18215,24.88,20669
6980,24.88,20669
16269,24.88,20669
19233,24.87,20673
29600,24.87,20673
28812,24.87,20673
13775,24.86,20676
2227,24.86,20676
1668,24.86,20676
22485,24.86,20676
11314,24.85,20680
2111,24.85,20680
3149,24.85,20680
7724,24.85,20680
8390,24.84,20684
155,24.84,20684
14072,24.83,20686
28951,24.83,20686
28543,24.83,20686
18147,24.82,20689
19705,24.82,20689
12053,24.81,20691
16507,24.81,20691
8448,24.80,20693
3416,24.80,20693
8302,24.80,20693
12434,24.79,20696
12674,24.79,20696
26396,24.78,20698
4635,24.78,20698
26018,24.78,20698
26200,24.78,20698
11010,24.78,20698
25593,24.77,20703
20139,24.77,20703
28443,24.76,20705
25338,24.76,20705
21626,24.76,20705
16243,24.75,20708
5674,24.75,20708
9370,24.75,20708
6519,24.75,20708
27461,24.74,20712
16212,24.73,20713
11881,24.73,20713
20337,24.73,20713
829,24.72,20716
24750,24.72,20716
18464,24.72,20716
5715,24.72,20716
24448,24.72,20716
19582,24.72,20716
8051,24.72,20716
15354,24.72,20716
12370,24.71,20724
2675,24.71,20724
2531,24.70,20726
6260,24.70,20726
2498,24.70,20726
26417,24.69,20729
15770,24.68,20730
1789,24.68,20730
16115,24.67,20732
8775,24.67,20732
9440,24.66,20734
26894,24.66,20734
20994,24.66,20734
16862,24.65,20737
18209,24.64,20738
8524,24.64,20738
3808,24.64,20738
14376,24.63,20741
20713,24.62,20742
16960,24.62,20742
8368,24.62,20742
18747,24.61,20745
4064,24.61,20745
9158,24.60,20747
15603,24.60,20747
12790,24.60,20747
3330,24.58,20750
9254,24.58,20750
6583,24.58,20750
28316,24.58,20750
15264,24.57,20754
29811,24.57,20754
27287,24.56,20756
10908,24.56,20756
2529,24.56,20756
27451,24.55,20759
2029,24.55,20759
6612,24.55,20759
18977,24.55,20759
8693,24.55,20759
19181,24.55,20759
8756,24.54,20765
22868,24.54,20765
9478,24.53,20767
25114,24.53,20767
13947,24.53,20767
3536,24.53,20767
148,24.52,20771
9135,24.52,20771
29828,24.52,20771
20790,24.52,20771
7663,24.52,20771
19821,24.52,20771
18410,24.52,20771
10242,24.51,20778
2324,24.51,20778
13639,24.51,20778
4629,24.50,20781
9002,24.50,20781
5558,24.50,20781
14242,24.50,20781
20398,24.49,20785
27161,24.48,20786
18508,24.48,20786
18973,24.47,20788
10090,24.47,20788
24299,24.47,20788
21330,24.47,20788
16624,24.46,20792
28058,24.46,20792
11103,24.46,20792
21358,24.46,20792
24741,24.45,20796
23876,24.44,20797
11095,24.44,20797
16256,24.43,20799
8294,24.41,20800
25210,24.41,20800
14719,24.41,20800
6408,24.40,20803
863,24.40,20803
21620,24.40,20803
13717,24.39,20806
12467,24.39,20806
29658,24.38,20808
29730,24.38,20808
22950,24.38,20808
28043,24.38,20808
16116,24.37,20812
3807,24.37,20812
7158,24.36,20814
3498,24.36,20814
2633,24.36,20814
27413,24.36,20814
14667,24.34,20818
26724,24.34,20818
12642,24.34,20818
29778,24.31,20821
26818,24.31,20821
26630,24.31,20821
26526,24.31,20821
23965,24.30,20825
28814,24.30,20825
24708,24.30,20825
8073,24.29,20828
12993,24.29,20828
13036,24.29,20828
13991,24.28,20831
14633,24.28,20831
18460,24.28,20831
9864,24.27,20834
6140,24.27,20834
25171,24.27,20834
21307,24.26,20837
19048,24.26,20837
18540,24.26,20837
5959,24.24,20840
29281,24.24,20840
3004,24.24,20840
4976,24.24,20840
2575,24.24,20840
14551,24.23,20845
15270,24.22,20846
10177,24.21,20847
11352,24.21,20847
29746,24.21,20847
23808,24.20,20850
12211,24.19,20851
6486,24.19,20851
20907,24.18,20853
14,24.18,20853
2763,24.17,20855
7684,24.17,20855
13932,24.16,20857
19788,24.16,20857
17754,24.15,20859
20218,24.15,20859
18587,24.14,20861
243,24.14,20861
14014,24.13,20863
11646,24.13,20863
13724,24.12,20865
29704,24.12,20865
16156,24.12,20865
813,24.12,20865
15853,24.11,20869
26110,24.11,20869
7662,24.11,20869
28881,24.11,20869
19312,24.10,20873
3567,24.10,20873
3780,24.10,20873
20063,24.10,20873
17195,24.09,20877
14145,24.09,20877
17693,24.09,20877
14239,24.08,20880
3432,24.08,20880
18314,24.07,20882
24108,24.06,20883
15969,24.06,20883
15279,24.06,20883
18836,24.06,20883
11193,24.05,20887
10950,24.05,20887
17557,24.04,20889
14523,24.04,20889
22956,24.03,20891
25395,24.03,20891
15213,24.03,20891
3050,24.03,20891
5698,24.02,20895
14140,24.02,20895
24653,24.02,20895
1427,24.00,20898
25950,24.00,20898
16510,24.00,20898
3474,24.00,20898
12768,24.00,20898
13305,23.99,20903
23829,23.99,20903
21180,23.98,20905
8425,23.97,20906
14835,23.97,20906
8812,23.97,20906
15494,23.97,20906
18879,23.97,20906
20475,23.96,20911
4015,23.95,20912
11541,23.95,20912
4840,23.94,20914
23658,23.93,20915
17295,23.92,20916
26065,23.91,20917
21979,23.91,20917
5532,23.90,20919
111,23.90,20919
27960,23.90,20919
23000,23.89,20922
25076,23.89,20922
3338,23.89,20922
23331,23.88,20925
23966,23.88,20925
14081,23.87,20927
9123,23.87,20927
25205,23.87,20927
1271,23.86,20930
4204,23.85,20931
28454,23.85,20931
23485,23.84,20933
21736,23.84,20933
935,23.84,20933
16375,23.84,20933
23584,23.84,20933
23310,23.83,20938
28112,23.82,20939
1211,23.81,20940
13185,23.81,20940
20472,23.80,20942
23362,23.80,20942
18522,23.79,20944
26525,23.79,20944
18533,23.79,20944
29768,23.79,20944
8811,23.79,20944
5121,23.78,20949
1466,23.78,20949
13073,23.78,20949
10598,23.78,20949
22990,23.78,20949
6172,23.77,20954
4363,23.77,20954
5133,23.76,20956
804,23.76,20956
11032,23.76,20956
20054,23.76,20956
2303,23.76,20956
5500,23.76,20956
25798,23.75,20962
29544,23.75,20962
8487,23.74,20964
9203,23.74,20964
13728,23.74,20964
20117,23.74,20964
15664,23.73,20968
23514,23.73,20968
9057,23.73,20968
8966,23.73,20968
441,23.72,20972
5553,23.72,20972
6896,23.72,20972
16800,23.72,20972
10111,23.72,20972
2807,23.71,20977
21470,23.71,20977
2600,23.71,20977
10236,23.70,20980
27188,23.70,20980
23262,23.69,20982
16553,23.68,20983
13175,23.67,20984
3806,23.66,20985
7722,23.65,20986
8341,23.65,20986
20897,23.65,20986
3189,23.65,20986
21732,23.64,20990
27000,23.64,20990
6307,23.63,20992
21238,23.63,20992
15033,23.63,20992
15689,23.62,20995
27068,23.62,20995
22725,23.62,20995
8284,23.62,20995
25906,23.62,20995
28858,23.61,21000
21571,23.61,21000
19050,23.61,21000
10595,23.61,21000
19136,23.60,21004
1270,23.59,21005
11927,23.58,21006
9510,23.58,21006
28324,23.58,21006
28396,23.58,21006
8458,23.57,21010
22553,23.57,21010
509,23.57,21010
1546,23.56,21013
27082,23.56,21013
3177,23.55,21015
17974,23.55,21015
12280,23.53,21017
4480,23.53,21017
24791,23.53,21017
25158,23.52,21020
27772,23.52,21020
22251,23.51,21022
29258,23.51,21022
1585,23.50,21024
11150,23.50,21024
10765,23.50,21024
27596,23.50,21024
12707,23.49,21028
4166,23.49,21028
20696,23.49,21028
5058,23.48,21031
12648,23.48,21031
14424,23.48,21031
11064,23.48,21031
17418,23.48,21031
18926,23.47,21036
22222,23.47,21036
15418,23.46,21038
9381,23.46,21038
2548,23.46,21038
5412,23.46,21038
19357,23.45,21042
11136,23.45,21042
22308,23.44,21044
2402,23.44,21044
5041,23.44,21044
3450,23.43,21047
3531,23.42,21048
2135,23.42,21048
7187,23.42,21048
13169,23.42,21048
5826,23.42,21048
9264,23.41,21053
2444,23.41,21053
5187,23.40,21055
3651,23.40,21055
631,23.39,21057
20955,23.38,21058
21715,23.38,21058
3903,23.37,21060
13353,23.37,21060
11936,23.37,21060
2922,23.37,21060
3931,23.37,21060
20878,23.36,21065
2104,23.36,21065
5014,23.36,21065
6584,23.36,21065
22907,23.35,21069
19407,23.35,21069
9119,23.35,21069
13324,23.34,21072
21164,23.33,21073
27562,23.33,21073
26300,23.33,21073
18099,23.33,21073
16438,23.32,21077
6103,23.32,21077
21973,23.31,21079
2903,23.31,21079
6650,23.31,21079
17720,23.31,21079
22023,23.30,21083
3661,23.29,21084
1924,23.29,21084
8095,23.29,21084
11672,23.29,21084
15600,23.28,21088
553,23.28,21088
13914,23.28,21088
16918,23.28,21088
16285,23.27,21092
19304,23.27,21092
28864,23.26,21094
11867,23.25,21095
16044,23.24,21096
17539,23.24,21096
3461,23.24,21096
22060,23.23,21099
27769,23.23,21099
23034,23.23,21099
20317,23.23,21099
8786,23.23,21099
29334,23.23,21099
1170,23.22,21105
3701,23.22,21105
28757,23.21,21107
5942,23.21,21107
17607,23.21,21107
27552,23.21,21107
26905,23.21,21107
777,23.21,21107
11411,23.20,21113
12821,23.20,21113
12914,23.20,21113
23229,23.19,21116
14945,23.17,21117
17133,23.17,21117
18404,23.16,21119
21379,23.16,21119
6042,23.15,21121
8216,23.15,21121
15064,23.15,21121
16784,23.15,21121
14526,23.14,21125
23126,23.14,21125
23647,23.14,21125
7393,23.14,21125
12878,23.13,21129
14430,23.13,21129
24086,23.13,21129
28716,23.13,21129
19958,23.13,21129
24734,23.12,21134
27532,23.12,21134
14529,23.12,21134
28750,23.12,21134
7092,23.12,21134
26896,23.12,21134
22178,23.11,21140
21723,23.11,21140
22775,23.11,21140
16700,23.11,21140
3340,23.10,21144
1240,23.09,21145
19111,23.09,21145
28903,23.08,21147
7570,23.08,21147
15630,23.08,21147
7521,23.08,21147
7305,23.07,21151
8949,23.07,21151
5593,23.06,21153
14961,23.05,21154
22142,23.05,21154
16004,23.05,21154
24297,23.04,21157
12477,23.04,21157
22976,23.04,21157
9765,23.03,21160
1737,23.03,21160
29667,23.03,21160
16871,23.02,21163
2838,23.02,21163
1590,23.02,21163
16845,23.02,21163
14208,23.02,21163
13463,23.01,21168
15194,23.00,21169
20796,23.00,21169
22232,23.00,21169
13328,22.99,21172
15008,22.99,21172
19921,22.98,21174
7783,22.97,21175
13132,22.97,21175
15275,22.96,21177
27327,22.95,21178
9170,22.93,21179
23321,22.92,21180
18438,22.91,21181
6400,22.91,21181
5407,22.91,21181
7081,22.91,21181
9018,22.90,21185
28611,22.89,21186
14638,22.88,21187
7183,22.88,21187
3796,22.87,21189
28254,22.87,21189
25080,22.87,21189
28580,22.86,21192
26923,22.86,21192
13058,22.86,21192
19575,22.86,21192
26011,22.86,21192
18674,22.86,21192
17254,22.85,21198
11218,22.84,21199
17256,22.84,21199
12754,22.84,21199
25106,22.83,21202
11973,22.83,21202
9736,22.82,21204
4412,22.82,21204
27374,22.82,21204
17639,22.82,21204
8049,22.82,21204
7877,22.81,21209
13737,22.81,21209
7947,22.81,21209
26034,22.80,21212
5118,22.80,21212
6266,22.79,21214
25526,22.78,21215
21764,22.78,21215
13824,22.78,21215
25739,22.78,21215
4408,22.78,21215
2411,22.78,21215
11826,22.77,21221
29825,22.77,21221
2481,22.77,21221
22590,22.77,21221
3217,22.76,21225
17373,22.76,21225
11447,22.76,21225
20782,22.76,21225
5928,22.75,21229
26702,22.75,21229
6761,22.75,21229
17583,22.75,21229
20814,22.74,21233
3325,22.72,21234
14994,22.71,21235
350,22.70,21236
6485,22.70,21236
448,22.70,21236
21153,22.70,21236
16166,22.70,21236
196,22.69,21241
21641,22.69,21241
16384,22.69,21241
6442,22.68,21244
772,22.68,21244
5627,22.68,21244
15637,22.67,21247
9044,22.67,21247
29628,22.66,21249
25250,22.65,21250
1029,22.65,21250
11710,22.64,21252
8194,22.64,21252
28674,22.64,21252
22378,22.64,21252
27077,22.64,21252
17992,22.63,21257
25004,22.63,21257
809,22.62,21259
12605,22.61,21260
7480,22.61,21260
29573,22.60,21262
29000,22.59,21263
14215,22.59,21263
24179,22.59,21263
18477,22.59,21263
8301,22.59,21263
18116,22.58,21268
13999,22.58,21268
19803,22.57,21270
3885,22.57,21270
15510,22.57,21270
596,22.57,21270
19828,22.56,21274
6852,22.56,21274
12802,22.55,21276
8969,22.55,21276
15402,22.55,21276
3313,22.54,21279
15282,22.53,21280
16477,22.53,21280
6346,22.53,21280
7675,22.53,21280
14202,22.52,21284
11054,22.52,21284
11047,22.52,21284
27264,22.52,21284
17319,22.50,21288
12344,22.50,21288
17130,22.50,21288
12684,22.50,21288
13093,22.49,21292
12240,22.49,21292
6590,22.49,21292
5156,22.48,21295
4963,22.48,21295
23983,22.48,21295
19791,22.48,21295
29021,22.47,21299
29851,22.47,21299
10466,22.46,21301
11554,22.46,21301
24342,22.46,21301
8027,22.46,21301
14329,22.45,21305
3122,22.45,21305
20501,22.45,21305
15758,22.44,21308
8859,22.44,21308
19127,22.44,21308
8867,22.44,21308
24494,22.44,21308
21054,22.44,21308
29748,22.43,21314
21711,22.42,21315
28596,22.42,21315
1367,22.42,21315
28684,22.42,21315
369,22.42,21315
21986,22.42,21315
7824,22.41,21321
18451,22.41,21321
22423,22.40,21323
7565,22.39,21324
18484,22.39,21324
16836,22.38,21326
20699,22.37,21327
8167,22.36,21328
22867,22.36,21328
19558,22.36,21328
5882,22.36,21328
14404,22.36,21328
16022,22.35,21333
299,22.33,21334
17564,22.33,21334
21926,22.33,21334
15109,22.33,21334
3443,22.32,21338
22804,22.32,21338
17914,22.32,21338
14556,22.31,21341
27020,22.31,21341
24803,22.31,21341
22126,22.30,21344
8316,22.30,21344
10918,22.30,21344
24625,22.30,21344
543,22.30,21344
4720,22.30,21344
23309,22.29,21350
108,22.29,21350
25525,22.28,21352
25521,22.28,21352
9654,22.27,21354
13746,22.27,21354
8715,22.27,21354
19560,22.26,21357
21744,22.26,21357
22572,22.25,21359
600,22.25,21359
7505,22.25,21359
29766,22.25,21359
2198,22.25,21359
29598,22.24,21364
17010,22.24,21364
9152,22.24,21364
28792,22.24,21364
18363,22.23,21368
24817,22.23,21368
18993,22.23,21368
20364,22.23,21368
1744,22.23,21368
14191,22.23,21368
4483,22.23,21368
15891,22.22,21375
16540,22.22,21375
9865,22.22,21375
14371,22.21,21378
28935,22.21,21378
13244,22.20,21380
13770,22.20,21380
24008,22.20,21380
11261,22.20,21380
3553,22.18,21384
15091,22.18,21384
22051,22.18,21384
19880,22.18,21384
29835,22.16,21388
24704,22.16,21388
28064,22.16,21388
8128,22.16,21388
14748,22.15,21392
15678,22.15,21392
15900,22.14,21394
14194,22.14,21394
8712,22.13,21396
8055,22.13,21396
14771,22.12,21398
9149,22.12,21398
9648,22.12,21398
1135,22.11,21401
9959,22.11,21401
16536,22.11,21401
17884,22.10,21404
2170,22.09,21405
11343,22.08,21406
1749,22.08,21406
12531,22.07,21408
14846,22.07,21408
940,22.07,21408
20162,22.07,21408
19511,22.06,21412
26275,22.06,21412
18157,22.06,21412
6455,22.06,21412
9674,22.06,21412
28587,22.06,21412
18986,22.05,21418
12766,22.05,21418
3736,22.04,21420
8211,22.04,21420
24188,22.04,21420
7153,22.03,21423
27171,22.03,21423
6340,22.02,21425
29449,22.02,21425
10882,22.02,21425
8083,22.02,21425
1085,22.02,21425
1611,22.01,21430
2559,22.01,21430
20660,22.01,21430
19247,22.01,21430
29307,22.00,21434
12828,22.00,21434
15545,22.00,21434
11018,21.99,21437
5550,21.98,21438
2654,21.98,21438
3579,21.98,21438
2468,21.97,21441
22164,21.97,21441
22782,21.97,21441
22560,21.96,21444
15509,21.96,21444
8262,21.96,21444
26361,21.95,21447
1415,21.95,21447
28529,21.95,21447
18666,21.94,21450
10822,21.94,21450
23982,21.94,21450
22836,21.93,21453
10014,21.93,21453
12076,21.93,21453
8603,21.93,21453
25288,21.92,21457
15317,21.92,21457
7840,21.91,21459
28661,21.91,21459
3756,21.91,21459
12221,21.90,21462
22618,21.90,21462
2646,21.90,21462
25257,21.90,21462
6096,21.90,21462
21152,21.89,21467
18547,21.89,21467
10512,21.89,21467
25852,21.89,21467
23394,21.89,21467
18536,21.89,21467
5799,21.88,21473
11875,21.87,21474
19186,21.86,21475
25621,21.86,21475
16239,21.86,21475
4795,21.86,21475
19003,21.85,21479
8788,21.85,21479
12921,21.85,21479
29893,21.85,21479
27024,21.85,21479
6226,21.84,21484
16074,21.84,21484
7692,21.83,21486
506,21.83,21486
12944,21.83,21486
24670,21.82,21489
13596,21.82,21489
5546,21.81,21491
24114,21.80,21492
28990,21.80,21492
806,21.79,21494
4775,21.78,21495
27844,21.78,21495
14497,21.78,21495
283,21.78,21495
15425,21.77,21499
2392,21.77,21499
24463,21.77,21499
20060,21.77,21499
8242,21.76,21503
27457,21.76,21503
21261,21.76,21503
3805,21.76,21503
21868,21.75,21507
17056,21.75,21507
992,21.75,21507
24012,21.75,21507
3364,21.74,21511
1583,21.74,21511
13885,21.74,21511
11060,21.74,21511
14112,21.74,21511
22675,21.73,21516
19160,21.73,21516
26404,21.73,21516
557,21.73,21516
6092,21.72,21520
12877,21.72,21520
10713,21.72,21520
4385,21.71,21523
11807,21.71,21523
2820,21.71,21523
15414,21.71,21523
1614,21.70,21527
7024,21.70,21527
8189,21.69,21529
12000,21.69,21529
582,21.69,21529
7296,21.69,21529
12935,21.68,21533
16070,21.68,21533
15791,21.68,21533
10944,21.67,21536
7090,21.65,21537
5929,21.64,21538
6456,21.64,21538
280,21.64,21538
1552,21.63,21541
15973,21.63,21541
20918,21.63,21541
29075,21.63,21541
29212,21.63,21541
28308,21.62,21546
2877,21.62,21546
6634,21.62,21546
6264,21.61,21549
20763,21.61,21549
17842,21.61,21549
2624,21.59,21552
29891,21.59,21552
27706,21.59,21552
8427,21.59,21552
6452,21.57,21556
25466,21.57,21556
22798,21.56,21558
2264,21.56,21558
20378,21.56,21558
4206,21.56,21558
20333,21.56,21558
15514,21.56,21558
6496,21.55,21564
17662,21.55,21564
19522,21.55,21564
24862,21.55,21564
22948,21.54,21568
6369,21.54,21568
25278,21.54,21568
17565,21.53,21571
189,21.53,21571
10059,21.52,21573
24369,21.52,21573
16184,21.52,21573
8504,21.51,21576
7804,21.51,21576
6376,21.50,21578
3570,21.49,21579
2783,21.49,21579
7741,21.48,21581
20703,21.48,21581
22108,21.46,21583
3388,21.46,21583
1000,21.46,21583
6988,21.46,21583
17128,21.46,21583
18007,21.46,21583
11609,21.45,21589
20932,21.45,21589
10898,21.44,21591
13437,21.43,21592
3379,21.42,21593
20362,21.42,21593
24872,21.41,21595
14787,21.41,21595
26537,21.40,21597
20642,21.39,21598
26921,21.38,21599
22110,21.38,21599
24191,21.38,21599
13909,21.37,21602
26524,21.35,21603
15671,21.34,21604
5068,21.34,21604
25143,21.34,21604
27932,21.33,21607
8493,21.33,21607
2142,21.32,21609
28959,21.32,21609
28939,21.32,21609
26164,21.32,21609
4596,21.32,21609
2674,21.31,21614
21075,21.31,21614
16764,21.30,21616
29303,21.30,21616
25683,21.30,21616
20832,21.29,21619
9651,21.28,21620
314,21.28,21620
27170,21.28,21620
22811,21.28,21620
22044,21.27,21624
12042,21.27,21624
69,21.26,21626
14665,21.26,21626
28345,21.26,21626
10190,21.25,21629
5312,21.24,21630
11913,21.24,21630
14016,21.23,21632
24319,21.23,21632
14628,21.23,21632
17532,21.22,21635
6436,21.21,21636
7363,21.21,21636
17845,21.21,21636
16707,21.21,21636
5582,21.21,21636
17078,21.20,21641
23040,21.20,21641
19125,21.20,21641
21943,21.19,21644
14155,21.19,21644
4117,21.19,21644
2490,21.18,21647
21529,21.18,21647
15553,21.17,21649
27481,21.17,21649
19567,21.17,21649
2497,21.17,21649
4155,21.16,21653
23211,21.16,21653
36,21.16,21653
10938,21.15,21656
19102,21.15,21656
4271,21.15,21656
10422,21.15,21656
718,21.14,21660
591,21.13,21661
19577,21.12,21662
26682,21.12,21662
1821,21.12,21662
26400,21.10,21665
14199,21.10,21665
8680,21.09,21667
24252,21.09,21667
29227,21.09,21667
14914,21.08,21670
22418,21.06,21671
23122,21.06,21671
22101,21.06,21671
13549,21.06,21671
19816,21.06,21671
19493,21.05,21676
14925,21.04,21677
13170,21.04,21677
8939,21.02,21679
23672,21.01,21680
7444,21.01,21680
2863,21.00,21682
11491,21.00,21682
19486,20.98,21684
26626,20.98,21684
26715,20.98,21684
21132,20.96,21687
1092,20.96,21687
28152,20.96,21687
19758,20.96,21687
18347,20.95,21691
21004,20.95,21691
28921,20.95,21691
21653,20.94,21694
14615,20.94,21694
19383,20.93,21696
24412,20.92,21697
4384,20.92,21697
23414,20.91,21699
17156,20.91,21699
7465,20.91,21699
27488,20.91,21699
29774,20.91,21699
3930,20.90,21704
24944,20.90,21704
11413,20.90,21704
10844,20.90,21704
22821,20.89,21708
5062,20.89,21708
29507,20.88,21710
3392,20.88,21710
11604,20.88,21710
15462,20.88,21710
6721,20.88,21710
13248,20.87,21715
6381,20.86,21716
22765,20.86,21716
15004,20.85,21718
3129,20.85,21718
26040,20.85,21718
20722,20.85,21718
3413,20.85,21718
20345,20.84,21723
7591,20.83,21724
3143,20.83,21724
15566,20.83,21724
6709,20.82,21727
24145,20.82,21727
8516,20.82,21727
10357,20.81,21730
27632,20.81,21730
25311,20.81,21730
16554,20.81,21730
18195,20.80,21734
18930,20.79,21735
11035,20.79,21735
864,20.79,21735
23538,20.79,21735
15585,20.78,21739
26392,20.78,21739
21880,20.77,21741
1845,20.77,21741
10435,20.76,21743
1443,20.75,21744
18565,20.75,21744
24358,20.75,21744
21495,20.75,21744
19319,20.74,21748
10449,20.74,21748
3911,20.73,21750
25634,20.73,21750
17815,20.73,21750
21282,20.73,21750
22417,20.72,21754
9535,20.72,21754
19344,20.71,21756
17396,20.71,21756
18227,20.71,21756
10326,20.71,21756
5989,20.70,21760
18290,20.69,21761
2878,20.69,21761
23949,20.69,21761
28954,20.69,21761
11225,20.68,21765
18348,20.68,21765
3062,20.68,21765
11232,20.68,21765
13776,20.68,21765
17796,20.67,21770
9155,20.67,21770
1391,20.67,21770
17058,20.67,21770
16883,20.66,21774
11190,20.66,21774
3171,20.65,21776
24796,20.65,21776
28320,20.64,21778
25589,20.64,21778
16709,20.64,21778
26367,20.64,21778
1599,20.64,21778
27318,20.63,21783
14333,20.62,21784
22816,20.62,21784
19669,20.62,21784
3588,20.62,21784
20447,20.62,21784
24740,20.61,21789
13085,20.60,21790
28119,20.60,21790
4051,20.60,21790
11876,20.60,21790
5819,20.59,21794
25650,20.59,21794
13354,20.58,21796
27863,20.58,21796
28797,20.58,21796
12626,20.58,21796
2749,20.58,21796
21326,20.58,21796
9217,20.56,21802
21842,20.56,21802
19944,20.56,21802
586,20.55,21805
17643,20.55,21805
3731,20.55,21805
3117,20.55,21805
12222,20.55,21805
19632,20.53,21810
15877,20.52,21811
8411,20.52,21811
20377,20.52,21811
1376,20.51,21814
378,20.51,21814
29393,20.50,21816
638,20.50,21816
29065,20.50,21816
21697,20.48,21819
15074,20.48,21819
13174,20.48,21819
24274,20.47,21822
13735,20.47,21822
14439,20.47,21822
12555,20.47,21822
20635,20.46,21826
25344,20.46,21826
24469,20.46,21826
10442,20.45,21829
17493,20.45,21829
14710,20.45,21829
18599,20.45,21829
12290,20.44,21833
15805,20.43,21834
19211,20.43,21834
4569,20.42,21836
23765,20.42,21836
372,20.42,21836
9512,20.41,21839
16596,20.41,21839
3138,20.40,21841
6200,20.40,21841
8121,20.39,21843
18970,20.38,21844
17562,20.38,21844
2009,20.37,21846
3033,20.37,21846
11365,20.36,21848
28001,20.35,21849
15392,20.34,21850
16905,20.34,21850
6520,20.34,21850
19979,20.33,21853
7495,20.32,21854
14663,20.32,21854
663,20.32,21854
20302,20.32,21854
6652,20.32,21854
26494,20.32,21854
10136,20.31,21860
21236,20.31,21860
2958,20.31,21860
6006,20.30,21863
11394,20.30,21863
7162,20.29,21865
22317,20.29,21865
5137,20.28,21867
23127,20.27,21868
27879,20.27,21868
6232,20.26,21870
21305,20.25,21871
26389,20.25,21871
13842,20.25,21871
28050,20.25,21871
15162,20.24,21875
26148,20.23,21876
6235,20.23,21876
14042,20.22,21878
5282,20.22,21878
9955,20.22,21878
5087,20.21,21881
14216,20.21,21881
6298,20.21,21881
26640,20.19,21884
27674,20.19,21884
22569,20.19,21884
22842,20.18,21887
3064,20.17,21888
9703,20.17,21888
10162,20.16,21890
12097,20.16,21890
12357,20.15,21892
23293,20.14,21893
5095,20.14,21893
13764,20.14,21893
10084,20.13,21896
24765,20.13,21896
12234,20.13,21896
26273,20.12,21899
17149,20.12,21899
20623,20.11,21901
7901,20.11,21901
24613,20.10,21903
25602,20.10,21903
7147,20.09,21905
16980,20.09,21905
3948,20.08,21907
26015,20.08,21907
25630,20.07,21909
8153,20.07,21909
9584,20.07,21909
22320,20.06,21912
24982,20.06,21912
17409,20.06,21912
5601,20.05,21915
17050,20.05,21915
17887,20.05,21915
11137,20.05,21915
14822,20.05,21915
6088,20.04,21920
20911,20.03,21921
23202,20.02,21922
4161,20.02,21922
28504,20.02,21922
29601,20.00,21925
12214,19.98,21926
2513,19.97,21927
1111,19.97,21927
18174,19.96,21929
7373,19.96,21929
13453,19.94,21931
25392,19.94,21931
29019,19.94,21931
28200,19.93,21934
27113,19.93,21934
6277,19.93,21934
2492,19.93,21934
7007,19.92,21938
5769,19.92,21938
9386,19.91,21940
23353,19.90,21941
17561,19.89,21942
6444,19.89,21942
16693,19.89,21942
10884,19.89,21942
28875,19.88,21946
26694,19.88,21946
22221,19.88,21946
26402,19.88,21946
57,19.87,21950
10602,19.87,21950
7119,19.86,21952
1718,19.86,21952
9586,19.86,21952
13853,19.85,21955
22980,19.84,21956
27926,19.83,21957
23018,19.83,21957
7687,19.82,21959
7612,19.82,21959
27994,19.80,21961
12807,19.80,21961
26878,19.79,21963
19540,19.78,21964
29792,19.78,21964
21717,19.78,21964
26713,19.78,21964
7551,19.78,21964
5284,19.77,21969
12696,19.77,21969
7647,19.76,21971
23622,19.76,21971
8362,19.75,21973
12858,19.75,21973
22324,19.75,21973
24926,19.74,21976
23050,19.74,21976
18787,19.74,21976
2577,19.73,21979
26549,19.73,21979
561,19.71,21981
1701,19.71,21981
25051,19.69,21983
1051,19.69,21983
5165,19.69,21983
21499,19.69,21983
7064,19.69,21983
24743,19.68,21988
8293,19.67,21989
28492,19.67,21989
12664,19.67,21989
11445,19.67,21989
18413,19.67,21989
18192,19.67,21989
7102,19.67,21989
4949,19.66,21996
28798,19.65,21997
9511,19.64,21998
13217,19.63,21999
11923,19.63,21999
15071,19.63,21999
1621,19.62,22002
9942,19.62,22002
187,19.61,22004
25312,19.61,22004
29881,19.59,22006
12610,19.59,22006
21601,19.58,22008
27290,19.58,22008
832,19.57,22010
5055,19.57,22010
25826,19.57,22010
13326,19.57,22010
21293,19.57,22010
13670,19.56,22015
5719,19.56,22015
3828,19.55,22017
10954,19.54,22018
29420,19.53,22019
13855,19.52,22020
3417,19.52,22020
22130,19.52,22020
23308,19.52,22020
7399,19.52,22020
23509,19.51,22025
24267,19.51,22025
3494,19.51,22025
10959,19.51,22025
3087,19.50,22029
28245,19.48,22030
6703,19.48,22030
7880,19.48,22030
10155,19.47,22033
7409,19.47,22033
