album_id,album_name,artist_name,artist_type,total_revenue,total_vendor_cost,profit,profit_margin_percent
829,"Radiant Souls (Edition)","Melissa Austin",Non-Famous,60863.75,71297.66,-10433.91,-17.14
830,"Ocean Signals (Verse)","Melissa Clark",Non-Famous,40021.28,68032.65,-28011.37,-69.99
831,"Velvet Serenade (Saga)","Melissa Galloway",Non-Famous,33651.76,36454.92,-2803.16,-8.33
832,"Electric Letters (Chronicles)","Melissa Hoffman",Non-Famous,38635.74,45671.84,-7036.10,-18.21
833,"Velvet Roses (Verse)","Melissa Mccall",Non-Famous,46502.82,64038.72,-17535.90,-37.71
834,"Radiant Letters (Archives)","Melissa Nguyen",Non-Famous,26833.60,33991.25,-7157.65,-26.67
835,"Fading Rooms (Vol. I)","Melissa White",Non-Famous,22914.96,27422.55,-4507.59,-19.67
836,"Ashen Whispers (Vol. II)","Melissa Wood",Non-Famous,29221.50,36672.30,-7450.80,-25.50
837,"Echo Lights",Metallica,Famous,25277.78,30327.90,-5050.12,-19.98
838,"Echo Tides (Saga)","Meredith Bowen",Non-Famous,59744.65,61097.85,-1353.20,-2.27
839,"Lunar Hearts (Soundtrack)","Michael Allen",Non-Famous,41758.46,47680.15,-5921.69,-14.18
840,"Wild Tides (Vol. II)","Michael Cole",Non-Famous,53328.52,70326.82,-16998.30,-31.87
841,"Frost Reflections (Verse)","Michael Cunningham",Non-Famous,27205.74,38729.60,-11523.86,-42.36
842,"Radiant Waves (Soundtrack)","Michael Dennis",Non-Famous,50860.77,60127.40,-9266.63,-18.22
843,"Moonlit Voices (Vol. I)","Michael Garcia",Non-Famous,45355.95,47402.35,-2046.40,-4.51
844,"Moonlit Stories (Tales)","Michael Gomez",Non-Famous,27612.01,32417.04,-4805.03,-17.40
845,"Storm Letters (Reprise)","Michael Horn",Non-Famous,26270.64,31345.52,-5074.88,-19.32
846,"Neon Hearts","Michael Houston",Non-Famous,37538.37,50552.73,-13014.36,-34.67
847,"Neon Rhythms (Memoirs)","Michael Kirby",Non-Famous,60144.93,70117.12,-9972.19,-16.58
848,"Sacred Whispers (Reprise)","Michael Myers",Non-Famous,42803.59,47755.20,-4951.61,-11.57
849,"Ocean Rooms (Soundtrack)","Michael Perry",Non-Famous,46891.00,75168.58,-28277.58,-60.30
850,"Fading Letters (Blueprint)","Michael Rangel",Non-Famous,42962.50,41206.13,1756.37,4.09
851,"Distant Signals","Michael Rocha",Non-Famous,47817.36,65481.12,-17663.76,-36.94
852,"Velvet Waves (Diaries)","Michael Schneider",Non-Famous,35132.94,40436.40,-5303.46,-15.10
853,"Burning Temples (Vol. II)","Michael White",Non-Famous,25656.48,25780.68,-124.20,-0.48
854,"Obsidian Stories (Anthology)","Michael Williams",Non-Famous,45103.23,43013.12,2090.11,4.63
855,"Frost Echoes (Vol. I)","Michele Cortez",Non-Famous,23869.44,21780.54,2088.90,8.75
856,"Radiant Stories (Verse)","Michele Gomez",Non-Famous,24753.82,30339.80,-5585.98,-22.57
857,"Neon Reflections (Diaries)","Michele Johnson",Non-Famous,18908.12,26162.08,-7253.96,-38.36
858,"Golden Visions (Vol. II)","Michelle Carter",Non-Famous,34916.88,49907.70,-14990.82,-42.93
859,"Distant Reflections (Memoirs)","Michelle Garcia",Non-Famous,41139.60,50484.82,-9345.22,-22.72
860,"Obsidian Paths (Tales)","Michelle Gutierrez",Non-Famous,53452.08,52347.50,1104.58,2.07
861,"Broken Voices (Archives)","Michelle Hall",Non-Famous,60024.30,77295.60,-17271.30,-28.77
862,"Storm Temples (Redux)","Michelle Harris",Non-Famous,63626.44,86927.35,-23300.91,-36.62
863,"Distant Whispers (Memoirs)","Michelle Lane",Non-Famous,44791.50,61148.56,-16357.06,-36.52
864,"Broken Paths (Saga)","Michelle Olson",Non-Famous,49910.40,55819.10,-5908.70,-11.84
865,"Glass Horizons (Vol. I)","Michelle Ray",Non-Famous,45031.98,60266.22,-15234.24,-33.83
866,"Crimson Temples (Anthology)","Michelle Taylor",Non-Famous,75475.95,104465.40,-28989.45,-38.41
867,"Storm Rooms (Tales)","Miguel Fitzgerald",Non-Famous,60763.82,91817.04,-31053.22,-51.10
868,"Broken Waves (Saga)","Miguel Rodriguez DDS",Non-Famous,51037.97,60282.86,-9244.89,-18.11
869,"Ocean Echoes (Redux)","Mike Scott",Non-Famous,19835.89,25924.60,-6088.71,-30.70
870,"Lunar Stories (Edition)","Mike Wright",Non-Famous,44119.98,66698.85,-22578.87,-51.18
871,"Shattered Temples (Blueprint)","Mr. Brian Baird",Non-Famous,62191.78,91404.32,-29212.54,-46.97
872,"Obsidian Echoes (Edition)","Mr. Brian Meyers",Non-Famous,44379.40,47797.80,-3418.40,-7.70
873,"Obsidian Temples (Redux)","Mr. Carl Roberts",Non-Famous,49795.50,70641.36,-20845.86,-41.86
874,"Sapphire Paths (Vol. II)","Mr. Christopher Chan",Non-Famous,46330.78,59571.84,-13241.06,-28.58
875,"Golden Waves (Diaries)","Mr. Daniel Duncan Jr.",Non-Famous,40406.60,51352.45,-10945.85,-27.09
876,"Wild Paradise (Tales)","Mr. George Molina Jr.",Non-Famous,51724.43,74781.41,-23056.98,-44.58
877,"Crimson Serenade (Tales)","Mr. Jose Martin IV",Non-Famous,26704.35,42413.42,-15709.07,-58.83
878,"Storm Shadows (Chronicles)","Mr. Robert Chen II",Non-Famous,15984.20,24537.66,-8553.46,-53.51
879,"Velvet Serenade (Anthology)","Mr. Robert Edwards",Non-Famous,36263.75,50581.20,-14317.45,-39.48
880,"Distant Serenade (Saga)","Mr. Robert Fisher",Non-Famous,18300.24,18113.34,186.90,1.02
881,"Silent Horizons","Mrs. Erica Daniels",Non-Famous,35738.78,50650.39,-14911.61,-41.72
882,"Obsidian Temples (Vol. I)","Mrs. Jennifer Murray",Non-Famous,62409.68,75251.40,-12841.72,-20.58
883,"Ocean Paradise (Tales)","Mrs. Jessica Adams",Non-Famous,37249.44,49163.40,-11913.96,-31.98
884,"Neon Rhythms (Diaries)","Mrs. Marie Savage",Non-Famous,22228.35,19820.94,2407.41,10.83
885,"Golden Roses (Vol. I)","Ms. Janet Robles MD",Non-Famous,47334.50,48119.28,-784.78,-1.66
886,"Electric Roses (Reprise)","Nancy Byrd",Non-Famous,40836.96,65179.40,-24342.44,-59.61
887,"Golden Paradise (Blueprint)","Nancy Griffin",Non-Famous,53410.80,83410.47,-29999.67,-56.17
888,"Sacred Reflections (Vol. II)","Nancy Middleton",Non-Famous,32877.35,41338.92,-8461.57,-25.74
889,"Burning Stories (Verse)","Nancy Watts",Non-Famous,53905.20,62313.79,-8408.59,-15.60
890,"Storm Serenade (Diaries)","Nathan Collier",Non-Famous,27333.32,36861.75,-9528.43,-34.86
891,"Sacred Roses (Chronicles)","Nathan Leblanc",Non-Famous,43340.88,57135.52,-13794.64,-31.83
892,"Sapphire Paths (Memoirs)","Nathan Porter",Non-Famous,22399.50,34026.72,-11627.22,-51.91
893,"Wild Paradise (Reprise)","Nathaniel Rich",Non-Famous,31267.80,32896.36,-1628.56,-5.21
894,"Silent Horizons (Chronicles)","Nathaniel Rogers",Non-Famous,29674.56,32997.34,-3322.78,-11.20
895,"Shattered Signals (Diaries)","Nicholas Becker",Non-Famous,41054.40,42227.50,-1173.10,-2.86
896,"Sacred Tides (Vol. II)","Nicholas Clark",Non-Famous,32771.48,41245.90,-8474.42,-25.86
897,"Wild Paradise (Edition)","Nicholas Duke",Non-Famous,27234.53,37902.00,-10667.47,-39.17
898,"Fading Rooms (Soundtrack)","Nicholas Frank",Non-Famous,69917.55,89572.30,-19654.75,-28.11
899,"Lunar Stories (Redux)","Nicholas Henson",Non-Famous,37915.85,55787.60,-17871.75,-47.14
900,"Lunar Paths","Nicholas Webb",Non-Famous,52840.64,63477.52,-10636.88,-20.13
901,"Silent Tides (Archives)","Nicole Barnett",Non-Famous,38308.48,56728.60,-18420.12,-48.08
902,"Ashen Letters (Blueprint)","Nicole Jimenez",Non-Famous,56206.41,77995.30,-21788.89,-38.77
903,"Echo Dreams (Redux)","Nicole Oneal",Non-Famous,38675.00,46996.00,-8321.00,-21.52
904,"Hidden Souls (Tales)","Nicole Smith",Non-Famous,31348.42,44693.64,-13345.22,-42.57
905,"Sacred Paths (Chronicles)","Nicole Thompson",Non-Famous,39107.10,49473.90,-10366.80,-26.51
906,"Midnight Rooms (Memoirs)","Nicole Walker",Non-Famous,18833.64,25818.92,-6985.28,-37.09
907,"Infinite Visions (Saga)",Nirvana,Famous,59171.58,78592.32,-19420.74,-32.82
908,"Whisper Signals (Tales)","Noah Young",Non-Famous,33634.71,40705.60,-7070.89,-21.02
909,"Hidden Confessions (Redux)","Oscar Lopez",Non-Famous,49591.45,60562.67,-10971.22,-22.12
910,"Moonlit Desire (Diaries)","Patricia Buchanan",Non-Famous,25827.60,31287.30,-5459.70,-21.14
911,"Paper Stories (Tales)","Patricia Gonzalez",Non-Famous,26603.64,35857.39,-9253.75,-34.78
912,"Velvet Waves (Archives)","Patricia Kane",Non-Famous,44027.75,51902.40,-7874.65,-17.89
913,"Sacred Signals (Blueprint)","Patricia Morgan",Non-Famous,40008.98,49347.56,-9338.58,-23.34
914,"Blazing Souls (Reprise)","Patricia Sanchez",Non-Famous,19371.75,33359.04,-13987.29,-72.20
915,"Electric Confessions (Saga)","Patricia Williams",Non-Famous,55220.67,80533.20,-25312.53,-45.84
916,"Burning Confessions (Anthology)","Patrick George",Non-Famous,54713.50,89223.12,-34509.62,-63.07
917,"Radiant Serenade","Paul Chapman",Non-Famous,44607.60,55890.00,-11282.40,-25.29
918,"Fading Signals (Vol. I)","Paul Henderson",Non-Famous,23503.35,26644.24,-3140.89,-13.36
919,"Radiant Visions (Vol. I)","Paul Tucker",Non-Famous,30377.25,43427.16,-13049.91,-42.96
920,"Crimson Rooms (Vol. I)","Paul Valencia",Non-Famous,52834.65,60296.60,-7461.95,-14.12
921,"Neon Visions (Verse)","Paula Webb",Non-Famous,51082.88,61880.24,-10797.36,-21.14
922,"Paper Paradise (Vol. II)","Pearl Jam",Famous,54707.24,64988.28,-10281.04,-18.79
923,"Obsidian Lights (Edition)","Penny Miller",Non-Famous,39131.18,54157.21,-15026.03,-38.40
924,"Blazing Stories (Edition)","Peter Glass",Non-Famous,55885.55,62870.39,-6984.84,-12.50
925,"Wild Tides (Sessions)","Peter Moore",Non-Famous,29512.08,35714.40,-6202.32,-21.02
926,"Distant Confessions (Reprise)","Peter Roth DDS",Non-Famous,30122.64,36942.75,-6820.11,-22.64
927,"Blazing Letters (Diaries)","Peter Sullivan",Non-Famous,28746.56,42052.07,-13305.51,-46.29
928,"Wild Souls (Anthology)","Peter Thornton",Non-Famous,48456.72,68761.56,-20304.84,-41.90
929,"Obsidian Rooms (Chronicles)","Phillip Conner",Non-Famous,31423.14,40569.60,-9146.46,-29.11
930,"Broken Waves (Vol. II)","Phillip Cunningham",Non-Famous,29514.76,27997.46,1517.30,5.14
931,"Neon Dreams (Redux)",Queen,Famous,26211.60,32958.14,-6746.54,-25.74
932,"Blazing Paths","Rachael Henderson",Non-Famous,53236.08,60333.84,-7097.76,-13.33
933,"Crimson Lights (Vol. II)","Rachael Lambert",Non-Famous,62955.84,86892.61,-23936.77,-38.02
934,"Midnight Tides (Memoirs)","Rachel Boyer",Non-Famous,71381.48,90549.73,-19168.25,-26.85
935,"Crimson Whispers (Sessions)","Rachel Franklin",Non-Famous,29900.43,39269.76,-9369.33,-31.34
936,"Lunar Whispers","Rachel Garza",Non-Famous,23966.60,30856.60,-6890.00,-28.75
937,"Midnight Temples (Redux)","Rachel Hansen",Non-Famous,34076.40,45029.16,-10952.76,-32.14
938,"Infinite Serenade (Vol. I)","Rachel Kane",Non-Famous,48150.20,72116.13,-23965.93,-49.77
939,"Whisper Stories (Redux)","Rachel Lopez",Non-Famous,38116.20,35996.29,2119.91,5.56
940,"Midnight Desire (Anthology)","Ralph Berry",Non-Famous,28406.84,40918.02,-12511.18,-44.04
941,"Distant Rooms (Chronicles)","Randall Chandler",Non-Famous,55916.85,69743.52,-13826.67,-24.73
942,"Radiant Hearts (Reprise)","Randy Reilly",Non-Famous,17945.84,23529.44,-5583.60,-31.11
943,"Fading Whispers (Anthology)","Raymond Robertson",Non-Famous,19022.38,24500.08,-5477.70,-28.80
944,"Distant Visions (Tales)","Raymond Stone",Non-Famous,40278.00,52511.25,-12233.25,-30.37
945,"Crimson Paradise (Vol. I)","Raymond Wells",Non-Famous,52898.65,65685.02,-12786.37,-24.17
946,"Fading Voices (Reprise)","Rebecca Anderson",Non-Famous,41737.68,48949.81,-7212.13,-17.28
947,"Crimson Letters (Chronicles)","Rebecca Benitez",Non-Famous,47079.12,50650.92,-3571.80,-7.59
948,"Moonlit Signals (Reprise)","Rebecca Gregory",Non-Famous,20067.08,32017.92,-11950.84,-59.55
949,"Sapphire Lights (Verse)","Rebecca Joyce",Non-Famous,56673.30,63650.76,-6977.46,-12.31
950,"Fading Paradise (Verse)","Rebecca Martinez",Non-Famous,50935.77,60811.02,-9875.25,-19.39
951,"Paper Echoes (Sessions)","Rebecca Mccoy",Non-Famous,42054.12,51287.24,-9233.12,-21.96
952,"Velvet Visions (Vol. I)","Rebecca Nelson",Non-Famous,67089.60,76748.76,-9659.16,-14.40
953,"Sapphire Hearts (Archives)","Rebecca Orozco",Non-Famous,42068.16,64608.00,-22539.84,-53.58
954,"Silent Rhythms (Tales)","Rebecca Sampson",Non-Famous,45379.32,73920.16,-28540.84,-62.89
955,"Silent Rooms (Redux)","Rebecca Washington",Non-Famous,29828.67,34313.72,-4485.05,-15.04
956,"Electric Stories (Tales)","Rebecca White",Non-Famous,52119.36,62249.25,-10129.89,-19.44
957,"Velvet Reflections","Regina Burns",Non-Famous,47661.38,61431.85,-13770.47,-28.89
958,"Electric Waves (Archives)","Regina Lee",Non-Famous,31344.72,33612.00,-2267.28,-7.23
959,"Sapphire Souls (Edition)","Renee Evans",Non-Famous,44991.52,62303.66,-17312.14,-38.48
960,"Sacred Tides","Rhonda Ball",Non-Famous,23311.20,32823.81,-9512.61,-40.81
961,"Hidden Waves (Saga)","Rhonda Rivera",Non-Famous,27660.06,41984.02,-14323.96,-51.79
962,"Paper Tides (Archives)","Richard Lang",Non-Famous,26147.85,34526.14,-8378.29,-32.04
963,"Silent Whispers (Soundtrack)","Richard Saunders",Non-Famous,57902.11,91416.96,-33514.85,-57.88
964,"Burning Confessions (Edition)","Richard Watkins",Non-Famous,28081.83,31390.20,-3308.37,-11.78
965,"Ashen Echoes (Vol. I)","Ricky Collins",Non-Famous,43010.19,54559.66,-11549.47,-26.85
966,"Neon Letters (Edition)","Rita Johnson",Non-Famous,68972.81,96913.95,-27941.14,-40.51
967,"Distant Tides (Tales)","Robert Burns",Non-Famous,56670.88,77069.24,-20398.36,-35.99
968,"Infinite Letters (Soundtrack)","Robert Chung",Non-Famous,34241.74,49055.22,-14813.48,-43.26
969,"Electric Letters (Saga)","Robert Duarte",Non-Famous,55791.94,73350.94,-17559.00,-31.47
970,"Neon Paradise (Archives)","Robert Ingram",Non-Famous,61867.84,83230.72,-21362.88,-34.53
971,"Golden Desire (Tales)","Robert Massey",Non-Famous,56609.35,75150.27,-18540.92,-32.75
972,"Frost Letters (Vol. II)","Robert Medina",Non-Famous,31001.58,38748.22,-7746.64,-24.99
973,"Neon Dreams (Diaries)","Robert Miller",Non-Famous,27486.25,26775.00,711.25,2.59
974,"Moonlit Desire (Reprise)","Robert Moore",Non-Famous,52617.60,66300.12,-13682.52,-26.00
975,"Crimson Souls (Edition)","Robert Ray",Non-Famous,26369.70,44229.15,-17859.45,-67.73
976,"Neon Reflections (Archives)","Robert Robinson",Non-Famous,60839.97,70689.24,-9849.27,-16.19
977,"Ocean Hearts (Blueprint)","Robert Stuart",Non-Famous,33978.10,38167.20,-4189.10,-12.33
978,"Shattered Reflections (Diaries)","Robert Vega",Non-Famous,35233.80,48283.00,-13049.20,-37.04
979,"Electric Shadows (Tales)","Roberto Ferguson",Non-Famous,45839.92,53826.24,-7986.32,-17.42
980,"Frost Horizons (Verse)","Robin Hancock",Non-Famous,16784.24,23561.00,-6776.76,-40.38
981,"Glass Waves (Vol. I)","Robin Mcfarland",Non-Famous,29978.90,42507.04,-12528.14,-41.79
982,"Silent Hearts","Robin Salazar",Non-Famous,53959.68,73398.71,-19439.03,-36.03
983,"Frost Reflections (Memoirs)","Rodney Olson MD",Non-Famous,35595.56,54398.30,-18802.74,-52.82
984,"Burning Souls (Memoirs)","Roger Nguyen",Non-Famous,50220.80,62591.40,-12370.60,-24.63
985,"Paper Paradise (Vol. I)","Ronald Curtis",Non-Famous,56677.04,88025.64,-31348.60,-55.31
986,"Glass Horizons (Edition)","Ronald Schneider",Non-Famous,16200.24,20414.82,-4214.58,-26.02
987,"Distant Rhythms (Vol. I)","Ronald Smith",Non-Famous,22304.52,20908.01,1396.51,6.26
988,"Hidden Temples (Memoirs)","Ronald Williams",Non-Famous,65709.76,91679.28,-25969.52,-39.52
989,"Echo Paradise (Tales)","Roy Murray",Non-Famous,47788.00,65302.80,-17514.80,-36.65
990,"Distant Paths (Edition)","Ruben Sweeney",Non-Famous,32149.38,43258.88,-11109.50,-34.56
991,"Fading Echoes (Memoirs)","Russell Martin",Non-Famous,41764.75,46401.16,-4636.41,-11.10
992,"Storm Voices (Tales)","Ryan Beltran DDS",Non-Famous,23175.12,29844.15,-6669.03,-28.78
993,"Sapphire Paths (Edition)","Ryan Day",Non-Famous,25666.14,30334.59,-4668.45,-18.19
994,"Lunar Echoes (Diaries)","Ryan Duran",Non-Famous,74933.43,98928.58,-23995.15,-32.02
995,"Distant Letters (Tales)","Ryan Patterson",Non-Famous,32451.20,40228.62,-7777.42,-23.97
996,"Infinite Paths (Blueprint)","Ryan Smith",Non-Famous,29136.24,40995.03,-11858.79,-40.70
997,"Golden Paths (Redux)","Ryan Wyatt",Non-Famous,33932.29,31473.24,2459.05,7.25
998,"Storm Paths (Vol. II)","Samantha Butler",Non-Famous,36502.00,44601.55,-8099.55,-22.19
999,"Silent Souls (Sessions)","Samantha Dalton",Non-Famous,42757.26,63439.11,-20681.85,-48.37
1000,"Burning Rhythms (Chronicles)","Samantha Malone",Non-Famous,41916.96,52272.84,-10355.88,-24.71
1001,"Silent Confessions (Edition)","Samantha Ramirez",Non-Famous,33312.72,45053.79,-11741.07,-35.25
1002,"Distant Horizons (Tales)","Samantha Wright",Non-Famous,28494.60,39018.21,-10523.61,-36.93
1003,"Golden Signals (Blueprint)","Samuel Miller DDS",Non-Famous,35353.80,38526.05,-3172.25,-8.97
1004,"Frost Visions (Diaries)","Samuel Ortega",Non-Famous,65545.28,89485.83,-23940.55,-36.53
1005,"Sacred Paths (Tales)","Sara Moore",Non-Famous,76720.66,94804.95,-18084.29,-23.57
1006,"Fading Souls (Tales)","Sara Solis",Non-Famous,31088.40,41513.85,-10425.45,-33.53
1007,"Midnight Letters (Soundtrack)","Sarah Hall",Non-Famous,22548.48,33491.16,-10942.68,-48.53
1008,"Moonlit Temples (Vol. I)","Sarah Horn",Non-Famous,58616.35,79523.68,-20907.33,-35.67
1009,"Shattered Desire (Sessions)","Sarah Lucero",Non-Famous,37940.34,52216.75,-14276.41,-37.63
1010,"Ocean Waves (Diaries)","Sarah Proctor",Non-Famous,50521.19,72258.17,-21736.98,-43.03
1011,"Infinite Signals","Sarah Ward",Non-Famous,49499.24,69893.55,-20394.31,-41.20
1012,"Neon Desire (Edition)","Scott Bullock",Non-Famous,23262.20,25480.26,-2218.06,-9.54
1013,"Sacred Serenade (Edition)","Scott Cantrell",Non-Famous,24302.60,30323.80,-6021.20,-24.78
1014,"Moonlit Stories (Blueprint)","Scott Carpenter",Non-Famous,41402.79,53752.80,-12350.01,-29.83
1015,"Wild Echoes (Vol. II)","Scott Day",Non-Famous,71865.50,100041.60,-28176.10,-39.21
1016,"Moonlit Horizons (Vol. II)","Scott Fields",Non-Famous,28705.59,35916.69,-7211.10,-25.12
1017,"Frost Voices (Chronicles)","Scott Figueroa",Non-Famous,22346.40,27347.46,-5001.06,-22.38
1018,"Golden Letters (Anthology)","Scott Hampton",Non-Famous,27866.52,27820.56,45.96,0.16
1019,"Frost Desire (Verse)","Scott Lopez",Non-Famous,71211.98,64697.92,6514.06,9.15
1020,"Sacred Dreams (Verse)","Scott Moss",Non-Famous,32609.70,43094.61,-10484.91,-32.15
1021,"Burning Hearts (Soundtrack)","Scott Perez",Non-Famous,29370.66,36859.68,-7489.02,-25.50
1022,"Golden Waves (Edition)","Scott Shepherd",Non-Famous,36255.20,57697.38,-21442.18,-59.14
1023,"Moonlit Horizons (Memoirs)","Scott Sullivan",Non-Famous,51112.60,68165.37,-17052.77,-33.36
1024,"Midnight Lights (Reprise)","Scott Wagner",Non-Famous,22221.60,33630.62,-11409.02,-51.34
1025,"Neon Paths (Vol. I)","Sean Coleman",Non-Famous,39959.26,44523.40,-4564.14,-11.42
1026,"Distant Dreams (Memoirs)","Sean Kelly",Non-Famous,49131.94,57713.32,-8581.38,-17.47
1027,"Moonlit Lights","Seth Peters",Non-Famous,39307.68,57826.16,-18518.48,-47.11
1028,"Electric Paradise (Anthology)","Shannon Barnes",Non-Famous,41993.64,49700.75,-7707.11,-18.35
1029,"Silent Confessions (Anthology)","Shannon Reyes",Non-Famous,30048.30,40684.41,-10636.11,-35.40
1030,"Moonlit Hearts (Soundtrack)","Shannon Wise",Non-Famous,33080.40,41480.52,-8400.12,-25.39
1031,"Sacred Rooms (Soundtrack)","Sharon Gilbert",Non-Famous,56836.50,78647.59,-21811.09,-38.38
1032,"Sacred Paths (Edition)","Sharon Gordon",Non-Famous,51484.68,64655.37,-13170.69,-25.58
1033,"Wild Lights (Vol. I)","Shaun Freeman",Non-Famous,21261.12,27534.66,-6273.54,-29.51
1034,"Lunar Dreams","Shawn Washington",Non-Famous,59711.00,94390.21,-34679.21,-58.08
1035,"Sacred Stories (Vol. II)","Shawna Martin",Non-Famous,30990.72,34858.08,-3867.36,-12.48
1036,"Whisper Hearts (Sessions)","Sheila Campbell",Non-Famous,27840.33,35860.90,-8020.57,-28.81
1037,"Lunar Souls (Edition)","Sheila Contreras",Non-Famous,61717.26,81369.12,-19651.86,-31.84
1038,"Sapphire Tides (Verse)","Shelby Black",Non-Famous,51375.24,69524.38,-18149.14,-35.33
1039,"Ashen Lights (Anthology)","Sherri Allen",Non-Famous,57837.45,67206.90,-9369.45,-16.20
1040,"Shattered Tides (Sessions)","Sherry Gomez",Non-Famous,41169.66,55328.22,-14158.56,-34.39
1041,"Radiant Whispers (Memoirs)","Sherry Rios",Non-Famous,41224.97,51264.40,-10039.43,-24.35
1042,"Hidden Shadows (Archives)","Sherry Thompson",Non-Famous,21211.68,29048.76,-7837.08,-36.95
1043,"Distant Serenade (Vol. II)","Shirley Clark",Non-Famous,29691.06,43586.40,-13895.34,-46.80
1044,"Electric Temples (Edition)","Shirley Farmer",Non-Famous,43305.12,72370.10,-29064.98,-67.12
1045,"Sapphire Paths (Saga)","Stacey Sandoval",Non-Famous,40348.20,48135.00,-7786.80,-19.30
1046,"Fading Letters (Saga)","Stacy Fuller",Non-Famous,13633.56,18584.50,-4950.94,-36.31
1047,"Blazing Shadows (Soundtrack)","Stacy Willis",Non-Famous,43864.20,53660.38,-9796.18,-22.33
1048,"Velvet Signals (Soundtrack)","Stephanie Carrillo",Non-Famous,22520.22,29406.96,-6886.74,-30.58
1049,"Burning Signals (Memoirs)","Stephanie Casey",Non-Famous,33429.90,38744.16,-5314.26,-15.90
1050,"Velvet Souls (Redux)","Stephanie Floyd",Non-Famous,67757.76,94139.02,-26381.26,-38.93
1051,"Velvet Hearts (Archives)","Stephanie Hicks",Non-Famous,42174.96,41724.00,450.96,1.07
1052,"Lunar Lights (Sessions)","Stephanie Jones",Non-Famous,26980.02,43115.10,-16135.08,-59.80
1053,"Blazing Tides (Anthology)","Stephanie Kane",Non-Famous,16819.97,18356.69,-1536.72,-9.14
1054,"Whisper Letters (Chronicles)","Stephanie Rodriguez",Non-Famous,49131.50,56611.06,-7479.56,-15.22
1055,"Obsidian Rhythms (Chronicles)","Stephanie Ruiz",Non-Famous,82657.92,124763.80,-42105.88,-50.94
1056,"Electric Hearts (Diaries)","Stephanie Salas",Non-Famous,47955.84,66046.35,-18090.51,-37.72
1057,"Distant Desire (Diaries)","Stephanie Smith",Non-Famous,27395.28,36227.52,-8832.24,-32.24
1058,"Hidden Voices (Redux)","Stephanie Vang",Non-Famous,38367.58,57388.32,-19020.74,-49.58
1059,"Paper Horizons (Reprise)","Stephen Evans",Non-Famous,32417.10,38293.20,-5876.10,-18.13
1060,"Hidden Paradise (Soundtrack)","Stephen Williams",Non-Famous,28242.52,29547.20,-1304.68,-4.62
1061,"Ocean Signals (Sessions)","Steven Evans",Non-Famous,52416.63,57119.35,-4702.72,-8.97
1062,"Wild Stories (Reprise)","Steven Horton",Non-Famous,35159.88,33499.69,1660.19,4.72
1063,"Ashen Serenade (Archives)","Steven Johnston",Non-Famous,30955.68,41755.00,-10799.32,-34.89
1064,"Echo Confessions (Soundtrack)","Steven Marks",Non-Famous,44214.72,47212.00,-2997.28,-6.78
1065,"Distant Signals (Edition)","Steven Navarro",Non-Famous,21010.56,26192.40,-5181.84,-24.66
1066,"Broken Rooms (Saga)","Steven Stewart",Non-Famous,53494.50,67286.91,-13792.41,-25.78
1067,"Moonlit Dreams (Tales)","Steven Taylor",Non-Famous,58704.60,66742.32,-8037.72,-13.69
1068,"Neon Roses (Reprise)","Steven Ward",Non-Famous,77052.84,122222.10,-45169.26,-58.62
1069,"Blazing Visions","Susan Johnson",Non-Famous,62532.72,71744.00,-9211.28,-14.73
1070,"Electric Desire (Saga)","Susan Robles",Non-Famous,26615.75,33195.68,-6579.93,-24.72
1071,"Echo Desire (Archives)","Susan Salinas",Non-Famous,36304.24,48505.80,-12201.56,-33.61
1072,"Golden Shadows (Sessions)","Suzanne Lopez",Non-Famous,16526.40,17135.00,-608.60,-3.68
1073,"Paper Tides (Memoirs)","Tamara Miller",Non-Famous,43546.20,54177.80,-10631.60,-24.41
1074,"Moonlit Whispers (Redux)","Tami Wilkinson",Non-Famous,37362.75,49923.00,-12560.25,-33.62
1075,"Burning Visions (Blueprint)","Tara Carney",Non-Famous,73638.22,95630.04,-21991.82,-29.86
1076,"Broken Paths (Verse)","Tara Hill",Non-Famous,55749.87,83664.24,-27914.37,-50.07
1077,"Wild Horizons (Chronicles)","Tara Jones",Non-Famous,30510.60,48710.40,-18199.80,-59.65
1078,"Ashen Visions (Archives)","Tara Price",Non-Famous,58027.55,79717.04,-21689.49,-37.38
1079,"Electric Echoes (Redux)","Taylor Bailey",Non-Famous,28435.68,35708.40,-7272.72,-25.58
1080,"Neon Tides (Vol. I)","Taylor Cook",Non-Famous,61807.25,101203.20,-39395.95,-63.74
1081,"Glass Serenade (Soundtrack)","Taylor Davis",Non-Famous,41536.26,35930.88,5605.38,13.50
1082,"Ocean Roses (Diaries)","Taylor Forbes",Non-Famous,31597.68,45466.25,-13868.57,-43.89
1083,"Electric Horizons (Redux)","Teresa Lopez",Non-Famous,60546.92,76124.51,-15577.59,-25.73
1084,"Velvet Dreams (Vol. II)","Terri Carey",Non-Famous,35553.00,27145.00,8408.00,23.65
1085,"Storm Echoes (Sessions)","Terri Mccullough",Non-Famous,32356.20,47886.00,-15529.80,-48.00
1086,"Midnight Rhythms (Reprise)","Terri Nguyen",Non-Famous,24040.75,30294.18,-6253.43,-26.01
1087,"Paper Paradise (Blueprint)","Terry Harris",Non-Famous,27753.60,39797.99,-12044.39,-43.40
1088,"Ocean Reflections (Vol. I)","Theresa Ramos",Non-Famous,22070.80,24537.76,-2466.96,-11.18
